42282 	 0.999613 	 0.000144 	 135.028903 	 0.019418
42485 	 0.999521 	 0.000141 	 135.041258 	 0.019026
41944 	 1.006062 	 0.000145 	 134.163288 	 0.019315
42001 	 1.001991 	 0.000143 	 134.708379 	 0.019275
42432 	 1.002390 	 0.000142 	 134.654767 	 0.019114
42076 	 1.000265 	 0.000141 	 134.940906 	 0.019056
42064 	 1.000686 	 0.000142 	 134.884128 	 0.019116
42641 	 1.002253 	 0.000139 	 134.673145 	 0.018677
42133 	 1.000346 	 0.000857 	 134.929934 	 0.115573
41958 	 1.002923 	 0.000142 	 134.583172 	 0.019065
42405 	 0.998758 	 0.000343 	 135.144464 	 0.046450
42508 	 0.999746 	 0.000239 	 135.010921 	 0.032340
42192 	 1.000653 	 0.000905 	 134.888481 	 0.121958
41935 	 1.004452 	 0.000141 	 134.378288 	 0.018799
42203 	 0.999448 	 0.000145 	 135.051086 	 0.019605
42011 	 1.001883 	 0.000143 	 134.722968 	 0.019286
42490 	 0.999007 	 0.000139 	 135.110771 	 0.018826
42453 	 0.999616 	 0.000141 	 135.028465 	 0.019023
42464 	 0.999609 	 0.000138 	 135.029400 	 0.018674
41921 	 1.005427 	 0.000141 	 134.248013 	 0.018795
42232 	 1.000338 	 0.000157 	 134.931037 	 0.021237
42095 	 0.999756 	 0.000214 	 135.009494 	 0.028892
42569 	 0.997209 	 0.000556 	 135.354441 	 0.075425
42172 	 0.999219 	 0.000141 	 135.082068 	 0.019114
42406 	 0.998773 	 0.000141 	 135.142390 	 0.019018
42415 	 0.999719 	 0.000140 	 135.014473 	 0.018975
42231 	 1.003768 	 0.000205 	 134.469899 	 0.027461
41919 	 1.004862 	 0.000147 	 134.323548 	 0.019633
42169 	 0.999760 	 0.000141 	 135.008993 	 0.019105
42058 	 1.001517 	 0.000140 	 134.772169 	 0.018867
42119 	 1.000833 	 0.000144 	 134.864199 	 0.019395
41952 	 1.004080 	 0.000145 	 134.428155 	 0.019404
42159 	 1.000344 	 0.000323 	 134.930157 	 0.043521
42510 	 0.999097 	 0.000139 	 135.098590 	 0.018792
41969 	 1.003003 	 0.000143 	 134.572501 	 0.019128
42596 	 0.999848 	 0.000587 	 134.997065 	 0.079270
41973 	 1.003082 	 0.000141 	 134.561917 	 0.018923
42041 	 1.001937 	 0.000142 	 134.715629 	 0.019153
42222 	 1.000471 	 0.000141 	 134.913116 	 0.018955
42301 	 0.999581 	 0.000138 	 135.033197 	 0.018659
42477 	 0.999426 	 0.000188 	 135.054114 	 0.025357
42339 	 0.999170 	 0.000143 	 135.088760 	 0.019339
42454 	 0.999558 	 0.000141 	 135.036260 	 0.019038
42243 	 0.999838 	 0.000140 	 134.998441 	 0.018954
42284 	 0.999097 	 0.000141 	 135.098584 	 0.019128
42621 	 1.000857 	 0.000141 	 134.861001 	 0.019050
42456 	 1.000006 	 0.000152 	 134.975839 	 0.020491
42156 	 1.000625 	 0.000201 	 134.892295 	 0.027141
42529 	 1.011213 	 0.001470 	 133.479943 	 0.194031
42240 	 0.999618 	 0.000136 	 135.028208 	 0.018392
42360 	 0.998286 	 0.000234 	 135.208363 	 0.031753
42337 	 0.999269 	 0.000142 	 135.075401 	 0.019177
42394 	 0.999224 	 0.000139 	 135.081460 	 0.018827
42154 	 0.999693 	 0.000209 	 135.018108 	 0.028174
42531 	 1.005470 	 0.001383 	 134.242239 	 0.184705
42498 	 0.999605 	 0.000140 	 135.029888 	 0.018871
42043 	 1.002207 	 0.000203 	 134.679297 	 0.027268
42250 	 0.999119 	 0.000152 	 135.095569 	 0.020520
42027 	 1.000877 	 0.000144 	 134.858340 	 0.019345
42075 	 1.000292 	 0.000142 	 134.937151 	 0.019154
42088 	 1.000422 	 0.000145 	 134.919699 	 0.019557
42200 	 0.999502 	 0.000159 	 135.043824 	 0.021532
42111 	 1.000062 	 0.000144 	 134.968227 	 0.019372
42619 	 1.001929 	 0.000142 	 134.716671 	 0.019050
42499 	 0.999758 	 0.000140 	 135.009310 	 0.018969
42642 	 1.001869 	 0.000139 	 134.724857 	 0.018712
41931 	 1.004817 	 0.000464 	 134.329579 	 0.062094
42424 	 1.002339 	 0.000142 	 134.661594 	 0.019104
42368 	 0.998903 	 0.000144 	 135.124769 	 0.019472
42446 	 1.000211 	 0.000141 	 134.948155 	 0.019067
42329 	 1.000004 	 0.000140 	 134.976003 	 0.018876
42054 	 1.000914 	 0.000373 	 134.853398 	 0.050241
42177 	 0.999218 	 0.000142 	 135.082223 	 0.019206
42353 	 0.999211 	 0.000139 	 135.083211 	 0.018786
